time;ToF[cm]
1657807866.2814133;35.7
1657807866.282665;35.7
1657807866.2838988;35.7
1657807866.2853584;35.7
1657807866.286653;35.7
1657807866.2878895;35.7
1657807866.289124;35.7
1657807866.290361;35.7
1657807866.2915921;35.7
1657807866.2928457;35.7
1657807866.294078;35.7
1657807866.2953076;35.7
1657807866.2965376;35.7
1657807866.297772;35.7
1657807866.299008;35.7
1657807866.300359;35.7
1657807866.3016186;35.7
1657807866.3028543;35.7
1657807866.3040912;35.7
1657807866.3053215;35.7
1657807866.3065562;35.7
1657807866.3077905;35.7
1657807866.309038;35.7
1657807866.3102763;35.7
1657807866.3115108;35.7
1657807866.3127673;35.7
1657807866.3140032;35.7
1657807866.315236;35.7
1657807866.3164868;35.7
1657807866.3177238;35.7
1657807866.3189564;35.7
1657807866.3202033;35.7
1657807866.3214364;35.7
1657807866.322669;35.7
1657807866.3239043;35.7
1657807866.3251407;35.7
1657807866.3263958;35.7
1657807866.327629;35.7
1657807866.328863;35.7
1657807866.3301206;35.7
1657807866.331352;35.7
1657807866.332583;35.7
1657807866.3338163;35.7
1657807866.3351414;35.7
1657807866.3366911;35.7
1657807866.3390157;35.7
1657807866.340699;35.7
1657807866.34202;35.7
1657807866.343273;35.7
1657807866.344519;35.7
1657807866.3457584;35.7
1657807866.347;35.7
1657807866.3482358;35.7
1657807866.3494759;35.7
1657807866.3507175;35.7
1657807866.3519537;35.7
1657807866.3531904;35.7
1657807866.3544261;35.7
1657807866.3573635;36.0
1657807866.3586044;36.0
1657807866.3598425;36.0
1657807866.3610792;36.0
1657807866.3623145;36.0
1657807866.3635504;36.0
1657807866.3647826;36.0
1657807866.366018;36.0
1657807866.3672516;36.0
1657807866.368484;36.0
1657807866.369718;36.0
1657807866.3709524;36.0
1657807866.3721843;36.0
1657807866.373415;36.0
1657807866.3746476;36.0
1657807866.375881;36.0
1657807866.3771114;36.0
1657807866.3783448;36.0
1657807866.3795776;36.0
1657807866.3808358;36.0
1657807866.3821046;36.0
1657807866.3833454;36.0
1657807866.384618;36.0
1657807866.3858685;36.0
1657807866.387111;36.0
1657807866.3883479;36.0
1657807866.3895845;36.0
1657807866.390822;36.0
1657807866.3920655;36.0
1657807866.3933928;36.0
1657807866.3946893;36.0
1657807866.3959293;36.0
1657807866.3971696;36.0
1657807866.3984137;36.0
1657807866.399731;36.0
1657807866.4009755;36.0
1657807866.4022098;36.0
1657807866.4034424;36.0
1657807866.4047062;36.0
1657807866.4059403;36.0
1657807866.4071758;36.0
1657807866.4084108;36.0
1657807866.4096477;36.0
1657807866.4108832;36.0
1657807866.4121146;36.0
1657807866.4133465;36.0
1657807866.41458;36.0
1657807866.415815;36.0
1657807866.4170449;36.0
1657807866.4182777;36.0
1657807866.4195118;36.0
1657807866.4207451;36.0
1657807866.421976;36.0
1657807866.4232075;36.0
1657807866.4244397;36.0
1657807866.4256709;36.0
1657807866.4269016;36.0
1657807866.4281354;36.0
1657807866.4293687;36.0
1657807866.4306028;36.0
1657807866.4318342;36.0
1657807866.4330637;36.0
1657807866.434295;36.0
1657807866.435526;36.0
1657807866.436756;36.0
1657807866.4380276;36.0
1657807866.4392765;36.0
1657807866.4405117;36.0
1657807866.441744;36.0
1657807866.4429739;36.0
1657807866.4442234;36.0
1657807866.4454596;36.0
1657807866.4466908;36.0
1657807866.4479198;36.0
1657807866.4492178;36.0
1657807866.4505;36.0
1657807866.4534352;36.1
1657807866.4546738;36.1
1657807866.4559057;36.1
1657807866.457136;36.1
1657807866.4583666;36.1
1657807866.4596167;36.1
1657807866.460854;36.1
1657807866.4620845;36.1
1657807866.4633114;36.1
1657807866.4645472;36.1
1657807866.465778;36.1
1657807866.4670048;36.1
1657807866.468233;36.1
1657807866.4694655;36.1
1657807866.470699;36.1
1657807866.4719298;36.1
1657807866.4732034;36.1
1657807866.4744298;36.1
1657807866.4756658;36.1
1657807866.4769034;36.1
1657807866.4781456;36.1
1657807866.479378;36.1
1657807866.4806077;36.1
1657807866.4818356;36.1
1657807866.483062;36.1
1657807866.4842887;36.1
1657807866.4855633;36.1
1657807866.486823;36.1
1657807866.4880552;36.1
1657807866.4893112;36.1
1657807866.490549;36.1
1657807866.491783;36.1
1657807866.4930146;36.1
1657807866.4942486;36.1
1657807866.4955053;36.1
1657807866.496738;36.1
1657807866.4979742;36.1
1657807866.4992208;36.1
1657807866.5005274;36.1
1657807866.501768;36.1
1657807866.5030065;36.1
1657807866.5042415;36.1
1657807866.5054772;36.1
1657807866.5067117;36.1
1657807866.5079427;36.1
1657807866.5091984;36.1
1657807866.510436;36.1
1657807866.5116682;36.1
1657807866.5129008;36.1
1657807866.5141351;36.1
1657807866.5153682;36.1
1657807866.5166125;36.1
1657807866.5178452;36.1
1657807866.5190787;36.1
1657807866.520312;36.1
1657807866.5215523;36.1
1657807866.5227842;36.1
1657807866.524015;36.1
1657807866.5252452;36.1
1657807866.5264988;36.1
1657807866.5277336;36.1
1657807866.528966;36.1
1657807866.5302138;36.1
1657807866.5314512;36.1
1657807866.5326867;36.1
1657807866.5339217;36.1
1657807866.535154;36.1
1657807866.5363855;36.1
1657807866.5376186;36.1
1657807866.5388513;36.1
1657807866.5400903;36.1
1657807866.5413232;36.1
1657807866.5425544;36.1
1657807866.5437856;36.1
1657807866.545016;36.1
1657807866.5462482;36.1
1657807866.5491786;36.5
1657807866.5504181;36.5
1657807866.5516803;36.5
1657807866.552943;36.5
1657807866.5541828;36.5
1657807866.555432;36.5
1657807866.5566688;36.5
1657807866.5579033;36.5
1657807866.5591383;36.5
1657807866.5603697;36.5
1657807866.5615964;36.5
1657807866.5628247;36.5
1657807866.564054;36.5
1657807866.5652823;36.5
1657807866.5665085;36.5
1657807866.5677361;36.5
1657807866.568983;36.5
1657807866.5703094;36.5
1657807866.571553;36.5
1657807866.5727878;36.5
1657807866.575448;36.5
1657807866.5771964;36.5
1657807866.5790641;36.5
1657807866.581145;36.5
1657807866.5829494;36.5
1657807866.584865;36.5
1657807866.5867405;36.5
1657807866.5882163;36.5
1657807866.5902262;36.5
1657807866.5916996;36.5
1657807866.5930986;36.5
1657807866.5944517;36.5
1657807866.595806;36.5
1657807866.5971515;36.5
1657807866.5985398;36.5
1657807866.5999904;36.5
1657807866.6014292;36.5
1657807866.6028993;36.5
1657807866.6044815;36.5
1657807866.6059573;36.5
1657807866.6074622;36.5
1657807866.6089625;36.5
1657807866.6105237;36.5
1657807866.6119561;36.5
1657807866.613396;36.5
1657807866.61488;36.5
1657807866.6283107;36.5
1657807866.6302195;36.5
1657807866.6319497;36.5
1657807866.6335547;36.5
1657807866.6350303;36.5
1657807866.6365259;36.5
1657807866.6381154;36.5
1657807866.6395578;36.5
1657807866.6410291;36.5
1657807866.6425014;36.5
1657807866.6459415;36.8
1657807866.647596;36.8
1657807866.6495495;36.8
1657807866.6509864;36.8
1657807866.6534235;36.8
1657807866.654885;36.8
1657807866.656279;36.8
1657807866.6580768;36.8
1657807866.660734;36.8
1657807866.6625724;36.8
1657807866.6643453;36.8
1657807866.6663356;36.8
1657807866.6784706;36.8
1657807866.6802332;36.8
1657807866.6818736;36.8
1657807866.6833818;36.8
1657807866.684764;36.8
1657807866.6861286;36.8
1657807866.687606;36.8
1657807866.6902235;36.8
1657807866.6957946;36.8
1657807866.6974506;36.8
1657807866.700586;36.8
1657807866.7023969;36.8
1657807866.7043464;36.8
1657807866.7062576;36.8
1657807866.7079897;36.8
1657807866.7101247;36.8
1657807866.7118297;36.8
1657807866.71351;36.8
1657807866.715049;36.8
1657807866.719013;36.8
1657807866.7210002;36.8
1657807866.722508;36.8
1657807866.723973;36.8
1657807866.725551;36.8
1657807866.7270913;36.8
1657807866.7286143;36.8
1657807866.7300491;36.8
1657807866.73145;36.8
1657807866.7334998;36.8
1657807866.735005;36.8
1657807866.736375;36.8
1657807866.7376912;36.8
1657807866.7407663;37.2
1657807866.7421;37.2
1657807866.7434204;37.2
1657807866.7447352;37.2
1657807866.7461176;37.2
1657807866.7474947;37.2
1657807866.7488227;37.2
1657807866.7501786;37.2
1657807866.751596;37.2
1657807866.7529392;37.2
1657807866.7543128;37.2
1657807866.7556639;37.2
1657807866.7570968;37.2
1657807866.7584665;37.2
1657807866.759876;37.2
1657807866.7613466;37.2
1657807866.7627432;37.2
1657807866.7641687;37.2
1657807866.7655408;37.2
1657807866.7669103;37.2
1657807866.768311;37.2
1657807866.769718;37.2
1657807866.7711039;37.2
1657807866.7724123;37.2
1657807866.7737792;37.2
1657807866.7753427;37.2
1657807866.7768784;37.2
1657807866.7783103;37.2
1657807866.7797196;37.2
1657807866.7817469;37.2
1657807866.7831655;37.2
1657807866.7845685;37.2
1657807866.785989;37.2
1657807866.7874;37.2
1657807866.788805;37.2
1657807866.790229;37.2
1657807866.791644;37.2
1657807866.793043;37.2
1657807866.7944508;37.2
1657807866.797096;37.2
1657807866.7985096;37.2
1657807866.8000467;37.2
1657807866.8013186;37.2
1657807866.802558;37.2
1657807866.803798;37.2
1657807866.8050454;37.2
1657807866.8062813;37.2
1657807866.8075144;37.2
1657807866.808744;37.2
1657807866.8099856;37.2
1657807866.811227;37.2
1657807866.8124602;37.2
1657807866.8136911;37.2
1657807866.8149197;37.2
1657807866.81615;37.2
1657807866.8173764;37.2
1657807866.8186064;37.2
1657807866.819856;37.2
1657807866.821105;37.2
1657807866.8223395;37.2
1657807866.8235738;37.2
1657807866.8248014;37.2
1657807866.826029;37.2
1657807866.8272562;37.2
1657807866.828484;37.2
1657807866.829719;37.2
1657807866.8309538;37.2
1657807866.8321962;37.2
1657807866.833438;37.2
1657807866.8363855;37.5
1657807866.837623;37.5
1657807866.838854;37.5
1657807866.8400912;37.5
1657807866.8413293;37.5
1657807866.842561;37.5
1657807866.8437896;37.5
1657807866.845024;37.5
1657807866.8465004;37.5
1657807866.847983;37.5
1657807866.850565;37.5
1657807866.8522623;37.5
1657807866.8535726;37.5
1657807866.8548632;37.5
1657807866.8561058;37.5
1657807866.8573427;37.5
1657807866.8585997;37.5
1657807866.859843;37.5
1657807866.8610883;37.5
1657807866.8623247;37.5
1657807866.8635566;37.5
1657807866.8647873;37.5
1657807866.8660178;37.5
1657807866.8672483;37.5
1657807866.8684757;37.5
1657807866.8697093;37.5
1657807866.870973;37.5
1657807866.872209;37.5
1657807866.8734403;37.5
1657807866.8746667;37.5
1657807866.8758996;37.5
1657807866.877131;37.5
1657807866.8783605;37.5
1657807866.879728;37.5
1657807866.8809733;37.5
1657807866.8822105;37.5
1657807866.8834412;37.5
1657807866.8846703;37.5
1657807866.885899;37.5
1657807866.887125;37.5
1657807866.8883507;37.5
1657807866.8895853;37.5
1657807866.8908248;37.5
1657807866.8920565;37.5
1657807866.893285;37.5
1657807866.894513;37.5
1657807866.8958006;37.5
1657807866.8970726;37.5
1657807866.8983335;37.5
1657807866.89966;37.5
1657807866.9009035;37.5
1657807866.902138;37.5
1657807866.9033694;37.5
1657807866.9045982;37.5
1657807866.9058259;37.5
1657807866.9070568;37.5
1657807866.908286;37.5
1657807866.909517;37.5
1657807866.9107504;37.5
1657807866.9119809;37.5
1657807866.9132266;37.5
1657807866.9144545;37.5
1657807866.9156814;37.5
1657807866.9169095;37.5
1657807866.918144;37.5
1657807866.9193716;37.5
1657807866.9206042;37.5
1657807866.921832;37.5
1657807866.9230618;37.5
1657807866.924287;37.5
1657807866.9255135;37.5
1657807866.9267387;37.5
1657807866.927966;37.5
1657807866.9291952;37.5
1657807866.9304333;37.5
1657807866.9333704;37.7
1657807866.9346118;37.7
1657807866.9358444;37.7
1657807866.9370778;37.7
1657807866.9383147;37.7
1657807866.9395504;37.7
1657807866.9407847;37.7
1657807866.9420185;37.7
1657807866.9432538;37.7
1657807866.9444866;37.7
1657807866.9457204;37.7
1657807866.9469535;37.7
1657807866.948186;37.7
1657807866.949418;37.7
1657807866.9506497;37.7
1657807866.9518797;37.7
1657807866.9531195;37.7
1657807866.9543521;37.7
1657807866.9555852;37.7
1657807866.9568202;37.7
1657807866.9580543;37.7
1657807866.9592855;37.7
1657807866.96052;37.7
1657807866.9617522;37.7
1657807866.9629908;37.7
1657807866.964295;37.7
1657807866.9655826;37.7
1657807866.9668496;37.7
1657807866.9680886;37.7
1657807866.9693258;37.7
1657807866.9705625;37.7
1657807866.9717958;37.7
1657807866.9730392;37.7
1657807866.9742756;37.7
1657807866.9755087;37.7
1657807866.9767447;37.7
1657807866.977979;37.7
1657807866.979211;37.7
1657807866.980444;37.7
1657807866.981674;37.7
1657807866.9829202;37.7
1657807866.9841564;37.7
1657807866.9853916;37.7
1657807866.9866493;37.7
1657807866.987891;37.7
1657807866.9891229;37.7
1657807866.990356;37.7
1657807866.9915876;37.7
1657807866.9928439;37.7
1657807866.9940815;37.7
1657807866.9953177;37.7
1657807866.9965518;37.7
1657807866.997785;37.7
1657807866.9990404;37.7
1657807867.0003517;37.7
1657807867.0015934;37.7
1657807867.0028338;37.7
1657807867.0040753;37.7
1657807867.0053113;37.7
1657807867.0065765;37.7
1657807867.0078108;37.7
1657807867.0090454;37.7
1657807867.0102863;37.7
1657807867.0115206;37.7
1657807867.0127761;37.7
1657807867.0140107;37.7
1657807867.015243;37.7
1657807867.016473;37.7
1657807867.0177114;37.7
1657807867.0189445;37.7
1657807867.0201776;37.7
1657807867.021409;37.7
1657807867.0226562;37.7
1657807867.0238914;37.7
1657807867.0251276;37.7
1657807867.0263617;37.7
1657807867.029296;38.1
1657807867.0305333;38.1
1657807867.0317662;38.1
1657807867.0330184;38.1
1657807867.034253;38.1
1657807867.0354867;38.1
1657807867.0367188;38.1
1657807867.0379515;38.1
1657807867.0391836;38.1
1657807867.0404165;38.1
1657807867.0416458;38.1
1657807867.0428963;38.1
1657807867.04413;38.1
1657807867.0453775;38.1
1657807867.046608;38.1
1657807867.0478384;38.1
1657807867.0490713;38.1
1657807867.0503006;38.1
1657807867.051583;38.1
1657807867.05285;38.1
1657807867.054093;38.1
1657807867.0553246;38.1
1657807867.0565565;38.1
1657807867.0577853;38.1
1657807867.059013;38.1
1657807867.060283;38.1
1657807867.061512;38.1
1657807867.0627396;38.1
1657807867.063971;38.1
1657807867.065199;38.1
1657807867.066425;38.1
1657807867.0676537;38.1
1657807867.0688825;38.1
1657807867.070115;38.1
1657807867.0713468;38.1
1657807867.0725746;38.1
1657807867.0738025;38.1
1657807867.075066;38.1
1657807867.0762932;38.1
1657807867.0775182;38.1
1657807867.0787487;38.1
1657807867.0799975;38.1
1657807867.0812278;38.1
1657807867.082453;38.1
1657807867.0836916;38.1
1657807867.0849175;38.1
1657807867.0861428;38.1
1657807867.0873652;38.1
1657807867.0885901;38.1
1657807867.0898187;38.1
1657807867.0910473;38.1
1657807867.092274;38.1
1657807867.0935001;38.1
1657807867.0947487;38.1
1657807867.0959759;38.1
1657807867.0972052;38.1
1657807867.098434;38.1
1657807867.1000395;38.1
1657807867.1014652;38.1
1657807867.1027539;38.1
1657807867.1040032;38.1
1657807867.1052728;38.1
1657807867.1065173;38.1
1657807867.1077597;38.1
1657807867.109008;38.1
1657807867.110268;38.1
1657807867.1115038;38.1
1657807867.1127393;38.1
1657807867.1139753;38.1
1657807867.115213;38.1
1657807867.1164477;38.1
1657807867.1176822;38.1
1657807867.11918;38.1
1657807867.1204426;38.1
1657807867.1216831;38.1
1657807867.1246285;38.5
1657807867.1258767;38.5
1657807867.127117;38.5
1657807867.1283534;38.5
1657807867.1296072;38.5
1657807867.1308475;38.5
1657807867.1320822;38.5
1657807867.1333144;38.5
1657807867.1345506;38.5
1657807867.135787;38.5
1657807867.1370203;38.5
1657807867.1382554;38.5
1657807867.1394877;38.5
1657807867.1407273;38.5
1657807867.1419609;38.5
1657807867.1431947;38.5
1657807867.1444442;38.5
1657807867.1456778;38.5
1657807867.1469104;38.5
1657807867.1481547;38.5
1657807867.1493874;38.5
1657807867.1506212;38.5
1657807867.1518538;38.5
1657807867.1530838;38.5
1657807867.1543326;38.5
1657807867.1555712;38.5
1657807867.1568036;38.5
1657807867.1580372;38.5
1657807867.1592858;38.5
1657807867.160523;38.5
1657807867.1617572;38.5
1657807867.1629891;38.5
1657807867.1642203;38.5
1657807867.165454;38.5
1657807867.1666842;38.5
1657807867.1679177;38.5
1657807867.1691508;38.5
1657807867.1703808;38.5
1657807867.1716115;38.5
1657807867.1728423;38.5
1657807867.1740746;38.5
1657807867.1753075;38.5
1657807867.1765409;38.5
1657807867.1777961;38.5
1657807867.17904;38.5
1657807867.1802752;38.5
1657807867.1815064;38.5
1657807867.1827593;38.5
1657807867.1839898;38.5
1657807867.1852217;38.5
1657807867.1864576;38.5
1657807867.187687;38.5
1657807867.1889184;38.5
1657807867.1901548;38.5
1657807867.1913865;38.5
1657807867.1926165;38.5
1657807867.1938488;38.5
1657807867.1950908;38.5
1657807867.1963267;38.5
1657807867.19756;38.5
1657807867.1987958;38.5
1657807867.200102;38.5
1657807867.201355;38.5
1657807867.20259;38.5
1657807867.2038221;38.5
1657807867.2050586;38.5
1657807867.2062936;38.5
1657807867.207525;38.5
1657807867.2087567;38.5
1657807867.209988;38.5
1657807867.211222;38.5
1657807867.2124522;38.5
1657807867.213683;38.5
1657807867.2149131;38.5
1657807867.2161458;38.5
1657807867.217378;38.5
1657807867.218608;38.5
1657807867.221541;38.7
1657807867.2227774;38.7
1657807867.2240074;38.7
1657807867.2252514;38.7
1657807867.226487;38.7
1657807867.2277167;38.7
1657807867.2289486;38.7
1657807867.2301943;38.7
1657807867.231427;38.7
1657807867.2326567;38.7
1657807867.2338846;38.7
1657807867.2351315;38.7
1657807867.2363665;38.7
1657807867.2380526;38.7
1657807867.2393115;38.7
1657807867.2405589;38.7
1657807867.2418005;38.7
1657807867.2430375;38.7
1657807867.2442722;38.7
1657807867.2455106;38.7
1657807867.2467496;38.7
1657807867.2479854;38.7
1657807867.2492237;38.7
1657807867.2504613;38.7
1657807867.251985;38.7
1657807867.2532568;38.7
1657807867.2544944;38.7
1657807867.255736;38.7
1657807867.2569678;38.7
1657807867.2581966;38.7
1657807867.2594306;38.7
1657807867.2606692;38.7
1657807867.2619019;38.7
1657807867.2631326;38.7
1657807867.2643607;38.7
1657807867.2656944;38.7
1657807867.267443;38.7
1657807867.269126;38.7
1657807867.2707915;38.7
1657807867.2722886;38.7
1657807867.2735853;38.7
1657807867.2748308;38.7
1657807867.2760699;38.7
1657807867.2773077;38.7
1657807867.2785435;38.7
1657807867.2797852;38.7
1657807867.2810264;38.7
1657807867.2822547;38.7
1657807867.2836146;38.7
1657807867.2849193;38.7
1657807867.2861621;38.7
1657807867.2875047;38.7
1657807867.2890556;38.7
1657807867.2913153;38.7
1657807867.2929442;38.7
1657807867.294258;38.7
1657807867.295505;38.7
1657807867.2967484;38.7
1657807867.2979856;38.7
1657807867.29926;38.7
1657807867.3007598;38.7
1657807867.3020618;38.7
1657807867.3033016;38.7
1657807867.3045392;38.7
1657807867.3057978;38.7
1657807867.307034;38.7
1657807867.308269;38.7
1657807867.3095074;38.7
1657807867.310748;38.7
1657807867.31198;38.7
1657807867.3132083;38.7
1657807867.3144412;38.7
1657807867.3173974;39.1
1657807867.3186443;39.1
1657807867.319913;39.1
1657807867.3211553;39.1
1657807867.3223906;39.1
1657807867.3236256;39.1
1657807867.3248596;39.1
1657807867.326093;39.1
1657807867.3273265;39.1
1657807867.3285658;39.1
1657807867.3298032;39.1
1657807867.3310385;39.1
1657807867.3322704;39.1
1657807867.3335025;39.1
1657807867.3347328;39.1
1657807867.335966;39.1
1657807867.3372097;39.1
1657807867.3384588;39.1
1657807867.3396976;39.1
1657807867.3409338;39.1
1657807867.342165;39.1
1657807867.3433962;39.1
1657807867.3446286;39.1
1657807867.345859;39.1
1657807867.3470924;39.1
1657807867.3483953;39.1
1657807867.349705;39.1
1657807867.3509657;39.1
1657807867.3522043;39.1
1657807867.35344;39.1
1657807867.354674;39.1
1657807867.3559089;39.1
1657807867.3571444;39.1
1657807867.358381;39.1
1657807867.359639;39.1
1657807867.3608787;39.1
1657807867.3621087;39.1
1657807867.363341;39.1
1657807867.3645718;39.1
1657807867.3658009;39.1
1657807867.367034;39.1
1657807867.3682678;39.1
1657807867.3695023;39.1
1657807867.3707411;39.1
1657807867.371975;39.1
1657807867.3732371;39.1
1657807867.3744693;39.1
1657807867.3757007;39.1
1657807867.3769567;39.1
1657807867.378193;39.1
1657807867.3794296;39.1
1657807867.3806827;39.1
1657807867.3819582;39.1
1657807867.3831983;39.1
1657807867.384437;39.1
1657807867.3856728;39.1
1657807867.3869104;39.1
1657807867.3881485;39.1
1657807867.389385;39.1
1657807867.3906217;39.1
1657807867.3918538;39.1
1657807867.393115;39.1
1657807867.3943484;39.1
1657807867.3955824;39.1
1657807867.3968413;39.1
1657807867.3980873;39.1
1657807867.3993328;39.1
1657807867.40064;39.1
1657807867.4018815;39.1
1657807867.4031167;39.1
1657807867.4043562;39.1
1657807867.4055884;39.1
1657807867.4068518;39.1
1657807867.4080865;39.1
1657807867.4093235;39.1
1657807867.4105566;39.1
1657807867.413488;39.2
1657807867.4147213;39.2
1657807867.4159524;39.2
1657807867.4171844;39.2
1657807867.4184177;39.2
1657807867.4196508;39.2
1657807867.420883;39.2
1657807867.4221356;39.2
1657807867.423366;39.2
1657807867.4245977;39.2
1657807867.4258277;39.2
1657807867.427069;39.2
1657807867.4283018;39.2
1657807867.4295337;39.2
1657807867.430773;39.2
1657807867.4320092;39.2
1657807867.4332557;39.2
1657807867.4344902;39.2
1657807867.4357212;39.2
1657807867.4369535;39.2
1657807867.4381866;39.2
1657807867.4394207;39.2
1657807867.4406564;39.2
1657807867.441887;39.2
1657807867.4431183;39.2
1657807867.4443505;39.2
1657807867.4455817;39.2
1657807867.4468129;39.2
1657807867.4480712;39.2
1657807867.4493084;39.2
1657807867.4508169;39.2
1657807867.4520984;39.2
1657807867.4533396;39.2
1657807867.4545722;39.2
1657807867.4558103;39.2
1657807867.4570384;39.2
1657807867.458271;39.2
1657807867.459505;39.2
1657807867.4607468;39.2
1657807867.4619763;39.2
1657807867.463204;39.2
1657807867.46443;39.2
1657807867.4656558;39.2
1657807867.4668844;39.2
1657807867.4681354;39.2
1657807867.4693673;39.2
1657807867.4705982;39.2
1657807867.471827;39.2
1657807867.4730518;39.2
1657807867.4742777;39.2
1657807867.4755018;39.2
1657807867.476725;39.2
1657807867.4779506;39.2
1657807867.479182;39.2
1657807867.4804127;39.2
1657807867.481641;39.2
1657807867.4828672;39.2
1657807867.484094;39.2
1657807867.485319;39.2
1657807867.4865437;39.2
1657807867.487771;39.2
1657807867.4889963;39.2
1657807867.4902434;39.2
1657807867.49147;39.2
1657807867.4926953;39.2
1657807867.49392;39.2
1657807867.4951565;39.2
1657807867.496381;39.2
1657807867.497607;39.2
1657807867.4988399;39.2
1657807867.5001912;39.2
1657807867.501436;39.2
1657807867.5026693;39.2
1657807867.503901;39.2
1657807867.505133;39.2
1657807867.5063624;39.2
1657807867.5092964;39.8
1657807867.5105805;39.8
1657807867.511813;39.8
1657807867.5130475;39.8
1657807867.5142877;39.8
1657807867.5155194;39.8
1657807867.5167496;39.8
1657807867.5179822;39.8
1657807867.519216;39.8
1657807867.520449;39.8
1657807867.5216808;39.8
1657807867.522914;39.8
1657807867.5241451;39.8
1657807867.525377;39.8
1657807867.5266075;39.8
1657807867.527841;39.8
1657807867.529075;39.8
1657807867.5303056;39.8
1657807867.5315382;39.8
1657807867.5327675;39.8
1657807867.533997;39.8
1657807867.5352237;39.8
1657807867.5364566;39.8
1657807867.537692;39.8
1657807867.5389268;39.8
1657807867.5401614;39.8
1657807867.5417807;39.8
1657807867.5431035;39.8
1657807867.5443573;39.8
1657807867.5456028;39.8
1657807867.5468407;39.8
1657807867.5481002;39.8
1657807867.5493562;39.8
1657807867.5505981;39.8
1657807867.5518348;39.8
1657807867.553092;39.8
1657807867.554365;39.8
1657807867.5556011;39.8
1657807867.5568366;39.8
1657807867.5580735;39.8
1657807867.559314;39.8
1657807867.5605497;39.8
1657807867.5617828;39.8
1657807867.563014;39.8
1657807867.5642452;39.8
1657807867.5654776;39.8
1657807867.5667083;39.8
1657807867.5679393;39.8
1657807867.5691726;39.8
1657807867.5704057;39.8
1657807867.5716374;39.8
1657807867.573497;39.8
1657807867.5750601;39.8
1657807867.5765393;39.8
1657807867.5783174;39.8
1657807867.5806115;39.8
1657807867.5822594;39.8
1657807867.5842311;39.8
1657807867.585983;39.8
1657807867.5877378;39.8
1657807867.5893595;39.8
1657807867.5957968;39.8
1657807867.6074333;39.8
1657807867.6110349;40.0
1657807867.6126268;40.0
1657807867.6141772;40.0
1657807867.6156497;40.0
1657807867.6174238;40.0
1657807867.6189063;40.0
1657807867.620437;40.0
1657807867.62197;40.0
1657807867.623427;40.0
1657807867.624862;40.0
1657807867.6263087;40.0
1657807867.6277928;40.0
1657807867.6292965;40.0
1657807867.6307888;40.0
1657807867.6325243;40.0
1657807867.6342576;40.0
1657807867.6360717;40.0
1657807867.6378832;40.0
1657807867.6396003;40.0
1657807867.6409357;40.0
1657807867.6424232;40.0
1657807867.6443512;40.0
1657807867.6602888;40.0
1657807867.6626694;40.0
1657807867.6646814;40.0
1657807867.66669;40.0
1657807867.6685576;40.0
1657807867.6705713;40.0
1657807867.6724885;40.0
1657807867.674389;40.0
1657807867.67631;40.0
1657807867.6780078;40.0
1657807867.680106;40.0
1657807867.6821907;40.0
1657807867.6841197;40.0
1657807867.6857376;40.0
1657807867.687355;40.0
1657807867.6888466;40.0
1657807867.6901927;40.0
1657807867.6914654;40.0
1657807867.6927176;40.0
1657807867.693956;40.0
1657807867.6954856;40.0
1657807867.6978102;40.0
1657807867.7017026;40.3
1657807867.703121;40.3
1657807867.7043855;40.3
1657807867.7056422;40.3
1657807867.7068896;40.3
1657807867.7081661;40.3
1657807867.7094357;40.3
1657807867.710732;40.3
1657807867.7122862;40.3
1657807867.7137308;40.3
1657807867.7150075;40.3
1657807867.7162588;40.3
1657807867.7174947;40.3
1657807867.7187274;40.3
1657807867.7199736;40.3
1657807867.721214;40.3
1657807867.722446;40.3
1657807867.7236736;40.3
1657807867.7249067;40.3
1657807867.7261343;40.3
1657807867.7273629;40.3
1657807867.7286205;40.3
1657807867.7299588;40.3
1657807867.7312267;40.3
1657807867.7324753;40.3
1657807867.7337155;40.3
1657807867.734956;40.3
1657807867.7361925;40.3
1657807867.7378845;40.3
1657807867.7391462;40.3
1657807867.7404022;40.3
1657807867.7416456;40.3
1657807867.742884;40.3
1657807867.744122;40.3
1657807867.7453609;40.3
1657807867.746601;40.3
1657807867.7478383;40.3
1657807867.7490785;40.3
1657807867.7503624;40.3
1657807867.751599;40.3
1657807867.7528353;40.3
1657807867.7540727;40.3
1657807867.7553055;40.3
1657807867.7565367;40.3
1657807867.7577717;40.3
1657807867.7590072;40.3
1657807867.7602746;40.3
1657807867.7615173;40.3
1657807867.7627523;40.3
1657807867.7639863;40.3
1657807867.7652218;40.3
1657807867.7664561;40.3
1657807867.7676914;40.3
1657807867.7689245;40.3
1657807867.7701569;40.3
1657807867.7713943;40.3
1657807867.7726278;40.3
1657807867.7738698;40.3
1657807867.7750993;40.3
1657807867.7763298;40.3
1657807867.7775612;40.3
1657807867.7787945;40.3
1657807867.7800286;40.3
1657807867.7812717;40.3
1657807867.782507;40.3
1657807867.7837408;40.3
1657807867.7849748;40.3
1657807867.7862077;40.3
1657807867.787586;40.3
1657807867.7891269;40.3
1657807867.7912529;40.3
1657807867.7928886;40.3
1657807867.7942085;40.3
1657807867.7971737;40.7
1657807867.7984502;40.7
1657807867.8006597;40.7
1657807867.8020668;40.7
1657807867.8034637;40.7
1657807867.8059435;40.7
1657807867.8073795;40.7
1657807867.8088577;40.7
1657807867.8111365;40.7
1657807867.813577;40.7
1657807867.8149896;40.7
