MPUData GUnits:°/s - AUnits:g
LSM9DS1Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
Fx...Data G Units:rad/s - A Units:m/s^2 - m Units:gausss
time;MPU-Gx;MPU-Gy;MPU-Gz;MPU-Ax;MPU-Ay;MPU-Az;LSM-Gx;LSM-Gy;LSM-Gz;LSM-Ax;LSM-Ay;LSM-Az;LSM-Mx;LSM-My;LSM-Mz;Fx-Gx;Fx-Gy;Fx-Gz;Fx-Ax;Fx-Ay;Fx-Az;Fx-Mx;Fx-My;Fx-Mz
17659.551473874;-1.756;0.534;0.153;0.234;-0.168;0.963;-0.073;-0.102;-0.006;-0.146;0.500;12.581;-0.329;-0.797;-1.554;-0.009;-0.002;-0.000;-0.002;0.158;10.263;-102.300;-134.000;-309.800
17659.565099399;-2.061;0.573;0.130;0.233;-0.157;0.945;-0.066;-0.134;-0.009;-0.639;0.396;12.264;-0.329;-0.797;-1.554;-0.007;-0.020;0.001;0.093;0.139;10.433;-102.100;-134.200;-308.100
17659.579931143;-1.649;0.435;0.183;0.236;-0.211;0.986;-0.090;-0.071;-0.009;-0.758;0.108;13.045;-0.320;-0.793;-1.552;0.007;0.002;0.001;0.316;0.105;10.129;-102.000;-133.000;-310.500
17659.594664185;-1.893;0.580;0.137;0.224;-0.159;0.976;-0.068;-0.117;-0.009;-0.412;0.402;12.502;-0.320;-0.793;-1.552;-0.000;0.009;0.007;-0.038;0.239;10.543;-103.900;-133.300;-308.700
17659.608435985;-1.924;0.687;0.145;0.231;-0.204;0.942;-0.056;-0.108;-0.012;-0.624;0.486;11.836;-0.327;-0.793;-1.548;-0.009;-0.025;0.004;0.136;0.132;10.354;-102.800;-133.400;-310.600
17659.622122434;-1.710;0.405;0.153;0.222;-0.196;0.984;-0.083;-0.103;-0.012;-0.485;0.338;12.696;-0.326;-0.793;-1.552;-0.000;0.003;0.006;0.232;0.167;10.275;-102.800;-133.700;-310.000
17659.63564959;-1.840;0.511;0.122;0.236;-0.168;1.003;-0.083;-0.117;-0.013;-0.522;0.857;11.420;-0.326;-0.793;-1.552;-0.009;-0.013;0.003;0.115;0.163;10.339;-102.100;-132.900;-310.000
17659.649993769;-1.863;0.702;0.183;0.253;-0.176;0.965;-0.065;-0.107;-0.005;-0.410;-0.348;12.802;-0.331;-0.788;-1.558;-0.014;-0.015;0.005;0.211;0.077;10.201;-102.400;-135.200;-308.600
17659.664942511;-1.885;0.427;0.168;0.222;-0.189;0.977;-0.078;-0.112;-0.006;-0.574;0.886;12.079;-0.331;-0.788;-1.558;-0.005;-0.014;0.002;0.242;0.273;10.397;-102.100;-133.900;-308.900
17659.678812624;-1.718;0.489;0.160;0.230;-0.205;0.949;-0.115;-0.096;-0.011;-0.532;0.026;13.259;-0.330;-0.786;-1.556;0.002;-0.010;0.002;0.306;0.120;10.050;-103.100;-134.600;-308.900
17659.692363094;-1.878;0.481;0.168;0.223;-0.194;0.984;-0.071;-0.116;-0.013;-0.233;1.112;11.892;-0.330;-0.786;-1.556;-0.000;-0.012;0.003;0.163;0.148;10.244;-102.400;-135.400;-308.500
17659.705861417;-1.817;0.527;0.168;0.236;-0.159;0.986;-0.061;-0.108;-0.009;0.559;1.018;12.511;-0.331;-0.789;-1.541;0.001;-0.023;0.007;0.230;0.218;10.301;-103.300;-134.000;-309.900
17659.719347684;-1.824;0.580;0.137;0.213;-0.167;1.002;-0.049;-0.096;-0.004;-0.935;0.951;11.166;-0.331;-0.789;-1.541;-0.004;-0.006;0.005;0.242;0.129;10.229;-102.100;-133.700;-309.400
17659.732936672;-1.840;0.427;0.176;0.202;-0.214;0.975;-0.061;-0.111;-0.005;-1.172;2.069;11.538;-0.322;-0.792;-1.555;-0.010;-0.014;0.004;0.261;0.127;10.131;-102.500;-134.300;-307.800
17659.746450754;-1.878;0.588;0.168;0.262;-0.246;1.007;-0.112;-0.102;-0.015;0.100;2.000;12.179;-0.322;-0.792;-1.555;-0.005;-0.015;0.006;0.215;0.163;10.203;-101.900;-132.800;-308.900
17659.760428754;-1.756;0.450;0.107;0.252;-0.162;0.986;-0.083;-0.101;-0.013;-0.803;1.433;9.859;-0.319;-0.789;-1.568;-0.004;-0.011;0.010;0.069;0.115;10.153;-102.300;-133.400;-308.700
17659.775718379;-1.870;0.534;0.176;0.305;-0.134;0.912;-0.107;-0.112;-0.015;-1.168;-1.890;11.126;-0.312;-0.798;-1.568;-0.013;-0.016;0.005;0.194;0.122;10.382;-102.100;-133.200;-309.400
17659.790371127;-1.878;0.710;0.137;0.183;-0.195;1.038;-0.035;-0.099;-0.006;0.071;1.816;10.703;-0.312;-0.798;-1.568;-0.010;-0.013;0.004;0.242;0.337;10.325;-101.500;-132.900;-310.000
17659.805440182;-1.824;0.443;0.191;0.245;-0.159;0.942;-0.097;-0.104;-0.007;-0.858;-0.741;13.833;-0.316;-0.790;-1.573;-0.000;-0.012;0.003;0.282;0.012;10.244;-100.700;-132.600;-309.800
17659.819146834;-1.824;0.473;0.130;0.244;-0.094;0.904;-0.014;-0.105;-0.015;-2.081;-3.641;12.864;-0.316;-0.790;-1.573;-0.005;-0.016;0.004;0.170;0.352;10.265;-100.900;-132.300;-309.200
17659.832754415;-1.740;0.664;0.137;0.322;-0.132;1.074;-0.116;-0.109;-0.010;-0.562;0.938;9.491;-0.312;-0.796;-1.584;-0.007;-0.010;0.003;0.275;0.287;10.339;-101.900;-133.300;-309.100
17659.846560806;-1.802;0.481;0.130;0.227;-0.143;0.919;-0.063;-0.101;0.001;-1.735;1.385;12.601;-0.312;-0.796;-1.584;-0.008;-0.011;0.003;0.062;0.110;10.186;-100.700;-132.800;-310.900
17659.860155387;-1.771;0.611;0.107;0.233;-0.140;0.962;-0.092;-0.110;-0.007;0.418;-0.540;10.671;-0.311;-0.797;-1.565;0.001;-0.013;0.006;0.428;0.244;10.337;-101.500;-133.900;-311.700
17659.873744893;-1.809;0.603;0.137;0.166;-0.150;0.969;-0.060;-0.102;-0.016;-0.242;1.408;13.122;-0.311;-0.797;-1.565;-0.007;-0.016;0.001;0.117;0.077;10.232;-101.500;-134.200;-309.500
17659.887211643;-1.855;0.344;0.183;0.265;-0.218;0.945;-0.089;-0.101;-0.018;-0.069;-1.232;13.479;-0.311;-0.799;-1.572;-0.006;-0.019;0.004;0.084;0.072;10.119;-100.900;-132.800;-310.600
17659.900693281;-1.702;0.809;0.153;0.271;-0.187;1.053;-0.127;-0.101;-0.002;-0.352;2.716;9.926;-0.311;-0.809;-1.578;0.000;-0.011;0.002;0.280;0.189;10.114;-101.000;-132.000;-312.000
17659.914175011;-1.863;0.298;0.176;0.207;-0.190;0.883;-0.052;-0.121;-0.016;0.504;0.019;14.690;-0.301;-0.809;-1.578;-0.009;-0.015;0.005;0.172;-0.062;10.124;-100.600;-133.600;-311.500
17659.927732278;-2.015;0.473;0.214;0.287;-0.279;1.059;-0.117;-0.118;-0.011;0.539;-1.419;11.836;-0.304;-0.801;-1.585;-0.007;-0.023;0.007;0.337;0.364;10.490;-99.700;-132.500;-312.000
17659.941337895;-1.718;0.450;0.145;0.189;-0.213;0.872;-0.033;-0.084;-0.009;-1.426;0.133;15.462;-0.304;-0.801;-1.585;-0.004;-0.016;0.001;0.275;0.232;10.347;-100.600;-133.400;-311.500
17659.955399745;-1.939;0.885;0.137;0.318;-0.168;1.036;-0.063;-0.121;-0.001;-0.642;2.344;11.553;-0.305;-0.796;-1.589;-0.020;-0.025;0.006;0.251;0.136;10.112;-100.400;-133.600;-311.700
17659.974991685;-1.779;0.542;0.153;0.234;-0.173;0.926;-0.070;-0.092;-0.008;-0.500;-0.267;12.685;-0.305;-0.796;-1.589;0.001;-0.013;0.001;0.361;0.218;10.320;-100.400;-132.600;-315.900
17659.999593243;-1.847;0.359;0.137;0.301;-0.212;1.010;-0.056;-0.093;-0.020;-0.594;2.628;9.813;-0.303;-0.795;-1.581;-0.010;-0.014;-0.001;0.285;0.017;10.167;-100.200;-132.800;-311.900
17660.024156801;-1.847;0.496;0.183;0.202;-0.262;1.061;-0.055;-0.100;-0.014;0.011;0.075;13.029;-0.291;-0.808;-1.596;-0.004;-0.015;-0.001;0.275;0.187;10.028;-99.400;-132.800;-314.100
17660.048730303;-1.832;0.466;0.176;0.239;-0.137;0.969;-0.059;-0.089;-0.013;1.460;2.947;10.033;-0.282;-0.809;-1.595;0.001;-0.007;-0.000;0.371;0.175;10.026;-99.600;-132.000;-312.100
17660.075116811;-3.885;0.687;0.191;0.173;-0.142;1.000;-0.083;-0.101;-0.018;-0.211;1.538;11.795;-0.282;-0.818;-1.603;-0.011;-0.007;0.002;0.345;0.316;10.548;-100.200;-132.200;-312.900
17660.104081423;-1.840;0.412;0.198;0.196;-0.174;0.995;-0.068;-0.111;-0.025;1.339;2.999;10.293;-0.273;-0.813;-1.612;-0.003;-0.011;0.005;0.352;0.225;10.347;-98.100;-132.800;-313.200
17660.132840724;-1.870;0.634;0.176;0.209;-0.135;0.931;-0.064;-0.105;-0.015;-1.012;0.161;11.258;-0.273;-0.821;-1.595;-0.006;-0.016;0.003;0.266;0.251;10.495;-97.300;-132.700;-313.200
17660.161481563;-1.763;0.397;0.115;0.233;-0.180;1.018;-0.096;-0.127;-0.008;-0.011;1.058;13.227;-0.263;-0.825;-1.608;-0.014;-0.027;0.002;0.330;0.225;10.612;-98.500;-132.000;-313.900
17660.191904613;-1.824;0.328;0.145;0.208;-0.168;1.012;-0.088;-0.118;-0.019;0.249;1.309;10.942;-0.204;-0.725;-1.538;-0.008;-0.018;0.001;0.244;0.163;10.478;-97.600;-131.800;-314.100
17660.221004297;-1.794;0.527;0.221;0.204;-0.204;1.021;-0.071;-0.100;-0.015;0.389;2.619;9.269;-0.257;-0.818;-1.630;-0.010;-0.015;0.009;0.256;0.299;10.423;-97.600;-132.000;-314.600
17660.249984501;-1.809;0.664;0.137;0.245;-0.138;0.880;-0.061;-0.100;-0.020;-2.252;-1.229;14.586;-0.261;-0.814;-1.620;-0.011;-0.012;0.006;0.488;0.242;10.296;-96.700;-131.800;-315.800
17660.276694689;-1.916;0.481;0.069;0.208;-0.155;0.979;-0.125;-0.093;-0.021;-0.628;1.041;13.949;-0.255;-0.816;-1.640;-0.005;-0.010;0.005;0.211;0.043;10.026;-97.200;-131.100;-315.500
17660.301295135;-1.878;0.298;0.153;0.311;-0.255;1.082;-0.052;-0.096;-0.013;-0.289;0.158;12.982;-0.245;-0.819;-1.632;-0.007;-0.012;0.004;0.189;-0.077;10.059;-96.400;-131.800;-315.600
17660.32595821;-1.756;0.702;0.122;0.217;-0.199;0.922;-0.119;-0.092;-0.014;-1.229;-0.788;10.984;-0.247;-0.811;-1.630;-0.001;-0.005;0.004;0.392;0.275;9.980;-96.600;-131.200;-316.500
17660.350811282;-1.802;0.359;0.183;0.272;-0.154;1.054;-0.070;-0.097;-0.017;0.602;0.969;10.570;-0.238;-0.822;-1.638;-0.002;-0.012;0.001;0.167;0.175;10.382;-95.300;-132.700;-316.600
17660.376988756;-1.847;0.779;0.107;0.204;-0.160;0.948;-0.112;-0.097;-0.010;-0.608;-0.829;12.270;-0.239;-0.818;-1.642;0.002;-0.001;0.004;0.380;0.050;10.277;-94.800;-131.800;-316.900
17660.405561597;-1.763;0.328;0.130;0.147;-0.149;0.991;-0.097;-0.098;-0.020;-0.200;0.489;9.109;-0.240;-0.826;-1.643;-0.002;-0.006;0.003;0.206;0.105;10.457;-95.200;-131.300;-315.700
17660.433587003;-1.786;0.458;0.069;0.244;-0.170;0.959;-0.110;-0.114;-0.018;0.187;-0.924;11.313;-0.231;-0.825;-1.642;-0.006;-0.017;0.001;0.321;0.297;10.581;-94.100;-131.300;-316.000
17660.461528503;-1.771;0.481;0.168;0.111;-0.167;0.923;-0.045;-0.115;-0.013;1.854;1.505;11.399;-0.226;-0.829;-1.635;-0.009;-0.010;0.002;0.309;0.175;10.481;-94.900;-132.200;-316.100
17660.487123118;-1.794;0.397;0.229;0.220;-0.229;1.051;-0.033;-0.119;-0.018;0.490;4.412;11.792;-0.222;-0.838;-1.650;-0.010;-0.012;0.005;0.132;0.077;10.239;-94.000;-130.500;-316.100
17660.51311367;-1.893;0.580;0.183;0.178;-0.194;0.893;-0.025;-0.103;-0.015;-1.481;0.577;11.350;-0.210;-0.833;-1.649;-0.005;-0.013;0.004;0.299;-0.033;10.074;-94.100;-130.100;-315.600
17660.537946038;-1.824;0.634;0.130;0.204;-0.220;0.944;-0.111;-0.111;-0.009;-1.657;1.402;13.873;-0.202;-0.841;-1.648;-0.002;-0.013;0.003;0.340;0.091;10.143;-94.100;-130.700;-317.500
17660.562682482;-1.809;0.481;0.168;0.224;-0.173;1.008;-0.089;-0.125;-0.015;-1.179;2.501;10.470;-0.207;-0.840;-1.649;-0.012;-0.022;0.004;0.395;0.431;10.562;-93.300;-130.200;-319.000
17660.589592944;-1.802;0.595;0.168;0.207;-0.124;0.934;-0.071;-0.080;-0.012;-1.779;0.150;13.367;-0.195;-0.846;-1.666;0.005;-0.015;0.008;0.395;0.263;10.576;-93.300;-131.000;-316.700
17660.616856696;-1.756;0.351;0.176;0.192;-0.161;1.058;-0.045;-0.116;-0.023;-0.055;2.763;9.841;-0.193;-0.835;-1.648;-0.013;-0.017;0.004;0.390;0.347;10.634;-93.000;-131.800;-316.800
17660.644023099;-1.802;0.611;0.191;0.280;-0.175;1.037;-0.095;-0.100;-0.017;-2.216;1.018;11.955;-0.189;-0.852;-1.658;-0.008;-0.010;0.000;0.234;0.263;10.485;-93.800;-130.400;-318.400
17660.671575179;-1.878;0.542;0.092;0.341;-0.242;1.026;-0.115;-0.110;-0.015;-0.424;-0.361;14.176;-0.136;-0.755;-1.579;0.006;-0.021;0.007;0.254;-0.012;9.897;-93.200;-131.200;-319.600
17660.700640919;-3.855;0.595;0.137;0.226;-0.170;0.966;-0.059;-0.105;-0.010;-0.282;-0.705;14.477;-0.194;-0.837;-1.673;-0.014;-0.013;0.005;0.263;-0.156;9.949;-91.800;-130.700;-318.400
17660.729387479;-1.855;0.802;0.153;0.317;-0.250;0.988;-0.056;-0.106;-0.011;-0.719;-0.471;15.379;-0.190;-0.833;-1.670;-0.005;-0.011;0.004;0.055;-0.026;10.148;-92.000;-130.600;-320.400
17660.758041985;-1.733;0.336;0.244;0.218;-0.272;1.051;-0.072;-0.120;-0.017;-1.018;2.663;12.078;-0.186;-0.831;-1.674;-0.006;-0.007;0.003;0.251;0.026;10.158;-92.100;-131.800;-320.400
17660.788973304;-1.641;0.718;0.198;0.270;-0.225;0.926;-0.063;-0.119;-0.022;-0.733;0.263;14.709;-0.188;-0.835;-1.679;-0.013;-0.015;0.001;0.246;0.127;10.117;-91.500;-130.100;-318.100
17660.818613515;-1.840;0.611;0.206;0.190;-0.155;0.925;-0.084;-0.116;-0.018;0.169;1.449;10.959;-0.176;-0.843;-1.670;-0.006;-0.021;0.005;0.426;-0.033;9.990;-90.300;-130.200;-318.200
17660.847429815;-1.840;0.718;0.160;0.234;-0.208;0.882;-0.064;-0.106;-0.018;-0.113;-0.833;14.972;-0.177;-0.843;-1.670;-0.002;-0.015;0.002;0.309;-0.031;9.990;-91.100;-130.700;-322.400
17660.875113208;-1.802;0.397;0.168;0.225;-0.295;1.027;-0.109;-0.101;-0.021;-0.099;1.808;13.719;-0.119;-0.754;-1.583;-0.007;-0.009;0.006;0.376;0.002;9.832;-90.400;-130.200;-319.700
17660.899803209;-1.924;0.611;0.153;0.298;-0.221;0.943;-0.114;-0.101;-0.011;-1.878;0.977;10.116;-0.162;-0.851;-1.684;-0.001;-0.017;0.006;0.416;0.270;10.366;-90.400;-130.100;-318.900
17660.924447247;-1.763;0.611;0.168;0.178;-0.256;1.008;-0.085;-0.113;-0.004;0.358;-1.546;15.352;-0.171;-0.838;-1.686;-0.009;-0.011;0.002;0.337;0.416;10.488;-90.900;-129.100;-318.700
17660.949417039;-1.802;0.649;0.145;0.255;-0.137;0.992;-0.098;-0.109;-0.013;-0.264;0.824;13.337;-0.170;-0.826;-1.676;-0.002;-0.010;0.001;0.462;0.115;10.327;-90.500;-130.200;-320.800
17660.975533626;-1.885;0.534;0.160;0.185;-0.162;0.996;-0.059;-0.102;-0.008;-0.778;-0.650;16.183;-0.178;-0.831;-1.671;-0.010;-0.008;0.007;0.175;0.077;10.519;-89.400;-130.100;-321.300
17661.004239205;-1.733;0.260;0.153;0.173;-0.274;1.063;-0.101;-0.097;-0.011;0.021;3.585;12.361;-0.171;-0.830;-1.685;-0.004;-0.013;0.006;0.237;-0.007;9.980;-88.800;-130.200;-320.900
17661.032957803;-1.771;0.740;0.153;0.234;-0.127;0.895;-0.037;-0.107;-0.005;0.614;1.665;12.938;-0.173;-0.833;-1.678;-0.007;-0.015;0.004;0.067;-0.091;10.146;-88.600;-129.900;-320.500
17661.061558495;-1.832;0.573;0.099;0.249;-0.133;0.901;-0.091;-0.105;-0.012;-0.609;-1.342;12.931;-0.165;-0.840;-1.666;-0.013;-0.016;0.005;0.275;-0.060;10.040;-88.800;-129.200;-320.900
17661.091350333;-1.809;0.588;0.183;0.225;-0.108;0.875;-0.079;-0.102;-0.018;-0.325;2.379;10.959;-0.156;-0.843;-1.682;-0.004;-0.013;0.007;0.139;0.033;10.169;-88.900;-130.300;-318.900
17661.119974062;-3.824;0.504;0.176;0.234;-0.228;0.963;-0.031;-0.097;-0.015;0.307;-0.179;12.439;-0.148;-0.844;-1.688;-0.009;-0.006;0.001;0.127;-0.098;9.909;-88.300;-130.900;-320.400
17661.148855157;-1.733;0.389;0.122;0.295;-0.273;0.995;-0.128;-0.093;-0.011;-0.397;-0.943;9.948;-0.147;-0.851;-1.689;-0.001;-0.008;0.005;0.273;0.012;9.952;-87.200;-130.500;-320.700
17661.177659124;-1.740;0.382;0.160;0.197;-0.264;0.987;-0.082;-0.099;-0.016;0.840;0.476;11.338;-0.137;-0.861;-1.689;-0.011;-0.005;0.005;0.548;0.201;10.143;-86.400;-130.300;-319.800
17661.205655715;-1.718;0.435;0.099;0.252;-0.270;0.942;-0.008;-0.097;-0.018;0.123;-0.916;12.257;-0.079;-0.760;-1.593;-0.001;-0.004;-0.002;0.708;0.368;10.148;-86.900;-131.300;-320.900
17661.23325848;-1.756;0.427;0.153;0.173;-0.216;1.031;-0.053;-0.114;-0.002;-0.142;-0.788;12.989;-0.127;-0.861;-1.690;-0.002;-0.016;0.006;0.407;0.335;10.342;-87.800;-131.200;-321.100
17661.260696396;-1.695;0.427;0.153;0.229;-0.244;1.026;-0.117;-0.115;-0.013;-0.287;0.222;10.916;-0.128;-0.852;-1.688;-0.009;-0.009;0.000;0.340;0.244;10.253;-86.400;-130.700;-319.900
17661.288250384;-1.947;0.595;0.153;0.287;-0.144;0.924;-0.088;-0.118;-0.018;-1.387;0.389;12.843;-0.128;-0.857;-1.685;-0.003;-0.021;0.005;0.435;0.392;10.390;-86.200;-131.000;-321.400
17661.315905297;-1.840;0.870;0.153;0.207;-0.088;0.900;-0.053;-0.130;-0.013;0.698;-0.047;15.203;-0.121;-0.861;-1.680;-0.005;-0.017;0.006;0.297;0.242;10.739;-85.400;-131.400;-321.100
17661.343517543;-1.870;0.496;0.183;0.184;-0.120;1.033;-0.051;-0.114;-0.020;-0.363;0.916;13.156;-0.122;-0.861;-1.694;-0.002;-0.018;0.006;0.270;0.223;10.469;-84.600;-130.300;-322.400
17661.371556671;-1.878;0.458;0.191;0.229;-0.207;1.066;-0.121;-0.111;-0.015;-0.236;2.570;10.707;-0.119;-0.858;-1.689;-0.009;-0.009;0.002;0.203;0.263;10.593;-85.400;-130.700;-322.300
17661.400311194;-1.817;0.672;0.206;0.266;-0.257;0.925;-0.069;-0.090;-0.016;-0.251;0.650;13.652;-0.110;-0.865;-1.702;0.003;0.008;0.002;0.263;0.237;10.236;-84.700;-131.300;-321.600
17661.427825146;-1.840;0.565;0.107;0.219;-0.126;0.967;-0.128;-0.096;-0.015;-0.796;-0.625;12.363;-0.105;-0.869;-1.684;-0.000;-0.005;0.002;0.191;-0.105;10.038;-85.000;-130.700;-322.100
17661.455076343;-1.710;0.618;0.130;0.220;-0.263;0.846;-0.089;-0.103;-0.011;0.042;0.796;13.169;-0.097;-0.869;-1.700;0.002;-0.009;0.004;0.431;0.115;10.076;-84.000;-131.200;-321.600
17661.481216614;-1.718;0.679;0.137;0.242;-0.235;0.888;-0.084;-0.111;-0.010;-2.106;-1.862;14.069;-0.091;-0.875;-1.683;-0.005;-0.018;0.004;0.342;-0.081;10.280;-83.500;-131.100;-322.300
17661.505865541;-1.733;0.672;0.183;0.191;-0.106;0.922;-0.118;-0.121;-0.016;0.048;1.526;13.069;-0.053;-0.886;-1.694;-0.004;-0.003;0.004;0.304;0.187;10.191;-84.500;-131.600;-322.500
17661.530558505;-1.824;0.458;0.252;0.260;-0.166;1.025;-0.051;-0.108;-0.021;-2.036;-0.509;10.555;-0.096;-0.864;-1.695;-0.005;-0.012;0.002;0.313;0.062;10.057;-83.500;-131.300;-322.300
17661.555326948;-1.763;0.748;0.122;0.252;-0.248;0.932;-0.087;-0.103;-0.012;-0.307;0.068;12.151;-0.083;-0.880;-1.693;-0.004;-0.005;-0.000;0.371;0.144;10.294;-84.000;-131.200;-321.200
17661.581667457;-1.710;0.382;0.198;0.244;-0.262;1.001;-0.049;-0.104;-0.014;-0.937;0.029;13.889;-0.079;-0.882;-1.690;-0.008;-0.010;0.003;0.108;0.244;10.705;-82.400;-130.900;-322.500
17661.610305019;-1.603;0.466;0.122;0.303;-0.198;0.993;-0.073;-0.110;-0.010;-0.534;-1.570;13.257;-0.073;-0.892;-1.682;0.000;-0.013;0.005;0.160;-0.122;9.954;-81.800;-131.700;-321.500
17661.638953526;-1.756;0.527;0.214;0.246;-0.229;0.943;-0.040;-0.109;-0.006;-0.013;0.197;13.797;-0.079;-0.885;-1.686;-0.001;-0.015;0.001;0.321;-0.045;10.081;-81.800;-131.800;-320.500
17661.669372298;-1.870;0.748;0.107;0.326;-0.210;0.879;-0.055;-0.118;-0.014;1.015;-2.320;13.250;-0.073;-0.873;-1.694;-0.011;-0.013;0.004;0.495;0.244;10.153;-81.500;-131.400;-320.600
17661.699616277;-1.878;0.863;0.130;0.290;-0.202;0.933;-0.071;-0.094;-0.015;0.690;-2.949;17.008;-0.084;-0.875;-1.697;-0.000;-0.004;-0.001;0.230;-0.158;9.748;-82.100;-131.500;-320.700
17661.728608592;-1.824;0.603;0.084;0.287;-0.177;0.941;-0.070;-0.091;0.022;-1.634;1.097;14.285;-0.070;-0.875;-1.682;-0.009;-0.006;0.001;0.378;0.069;9.875;-81.600;-132.200;-321.900
17661.757327949;-1.802;0.191;0.176;0.141;-0.227;1.077;-0.131;-0.107;-0.018;-2.710;0.742;10.749;-0.064;-0.878;-1.688;-0.009;-0.011;0.002;0.371;0.165;9.997;-80.700;-132.800;-320.100
17661.785971677;-1.779;0.603;0.145;0.266;-0.269;0.994;-0.055;-0.102;-0.019;-1.044;-0.790;14.637;-0.052;-0.884;-1.694;-0.006;-0.006;0.002;0.335;0.132;10.153;-81.400;-132.900;-321.200
17661.814572388;-1.931;0.435;0.137;0.275;-0.233;1.058;-0.111;-0.122;-0.018;-1.341;-0.574;12.751;-0.001;-0.795;-1.604;-0.012;-0.016;0.001;0.459;0.029;9.768;-81.400;-132.400;-321.600
17661.843235283;-1.832;0.565;0.160;0.258;-0.266;1.010;-0.033;-0.110;-0.011;0.022;0.945;13.872;-0.054;-0.883;-1.693;-0.011;-0.017;0.000;0.306;0.234;9.823;-80.700;-132.300;-322.000
17661.871830309;-1.916;0.695;0.122;0.279;-0.192;0.949;-0.099;-0.111;-0.013;0.896;-1.672;15.629;-0.055;-0.882;-1.691;-0.005;-0.023;0.004;0.220;0.160;10.574;-82.000;-132.700;-321.900
17661.900462315;-1.771;0.328;0.176;0.178;-0.222;0.972;-0.052;-0.106;-0.018;0.481;1.615;13.766;-0.054;-0.892;-1.694;-0.004;-0.006;0.006;0.366;0.211;10.433;-80.100;-132.600;-320.800
17661.929108136;-1.809;0.992;0.130;0.282;-0.173;0.865;-0.075;-0.100;-0.009;0.848;-1.921;16.835;-0.051;-0.886;-1.691;0.005;-0.005;0.004;0.225;0.151;10.629;-80.000;-133.300;-322.800
17661.958160099;-1.573;0.252;0.206;0.186;-0.192;1.034;-0.116;-0.103;-0.022;0.449;3.456;8.836;-0.042;-0.886;-1.683;-0.009;-0.017;-0.001;0.191;0.287;10.744;-79.600;-133.400;-320.100
17661.989566372;-1.710;0.450;0.176;0.189;-0.175;0.941;-0.104;-0.111;-0.007;1.349;1.764;10.900;-0.033;-0.895;-1.690;-0.005;-0.020;-0.002;0.361;0.234;10.622;-79.100;-133.200;-321.700
17662.018815683;-1.840;0.450;0.168;0.200;-0.273;1.062;-0.107;-0.118;-0.015;0.837;1.003;9.899;0.023;-0.802;-1.590;-0.021;-0.017;0.002;0.292;0.246;10.571;-78.200;-133.900;-321.400
17662.047968773;-1.901;0.527;0.176;0.125;-0.171;0.933;-0.093;-0.099;-0.016;-0.275;1.231;10.825;-0.027;-0.898;-1.679;-0.005;-0.006;0.001;0.517;0.275;10.196;-78.000;-133.700;-321.000
17662.076436635;-1.847;0.710;0.145;0.215;-0.130;0.993;-0.063;-0.103;-0.014;-0.642;-0.653;14.237;-0.029;-0.891;-1.675;-0.011;-0.015;0.005;0.313;0.278;10.507;-78.500;-132.800;-320.900
17662.101264336;-1.824;0.313;0.153;0.178;-0.162;0.976;-0.058;-0.089;-0.005;0.212;0.553;14.084;-0.028;-0.885;-1.680;-0.005;-0.007;-0.001;0.548;0.122;9.992;-77.600;-134.100;-320.700
17662.126013354;-1.947;0.649;0.107;0.236;-0.172;0.955;-0.056;-0.100;-0.021;-1.558;3.437;10.168;-0.033;-0.895;-1.674;-0.002;-0.007;-0.001;0.187;-0.148;10.047;-77.500;-134.000;-321.400
17662.150832982;-1.855;0.298;0.153;0.243;-0.228;1.111;-0.052;-0.110;-0.008;0.071;0.504;13.292;-0.020;-0.893;-1.661;-0.008;-0.011;0.005;0.215;0.062;10.086;-77.600;-133.100;-319.700
17662.175928735;-1.763;0.695;0.122;0.187;-0.198;0.944;-0.082;-0.100;-0.015;-0.692;2.184;12.154;-0.014;-0.889;-1.674;-0.004;-0.007;0.006;0.495;0.213;10.055;-78.100;-133.600;-322.000
17662.203813421;-1.794;0.466;0.137;0.288;-0.177;1.054;-0.126;-0.094;-0.011;-0.543;0.931;11.097;-0.015;-0.891;-1.663;0.001;-0.010;0.001;0.376;0.290;10.292;-76.400;-134.400;-321.900
17662.231359113;-1.916;0.740;0.130;0.203;-0.140;0.909;-0.073;-0.093;-0.011;-1.052;-0.511;15.026;-0.012;-0.893;-1.665;-0.001;-0.006;0.004;0.610;0.495;10.222;-76.300;-133.400;-322.200
17662.259912454;-1.786;0.328;0.206;0.171;-0.200;1.043;-0.056;-0.108;-0.024;-0.179;-1.421;10.651;-0.003;-0.893;-1.661;0.005;-0.016;0.001;0.323;0.230;10.536;-75.200;-134.400;-321.700
17662.287478609;-1.855;0.542;0.137;0.241;-0.178;0.974;-0.088;-0.110;-0.012;0.296;-0.267;11.626;-0.003;-0.897;-1.665;-0.012;-0.020;0.002;0.254;0.282;10.428;-76.300;-134.300;-321.200
17662.315001431;-1.740;0.733;0.176;0.185;-0.137;0.945;-0.026;-0.127;-0.011;2.038;1.347;12.666;0.005;-0.900;-1.667;-0.019;-0.035;0.002;0.060;-0.024;10.330;-74.900;-134.100;-321.200
17662.342483902;-1.664;0.534;0.214;0.162;-0.306;1.033;-0.033;-0.111;-0.011;-1.188;2.029;10.320;0.012;-0.919;-1.662;-0.008;-0.003;0.007;0.517;0.024;10.330;-75.800;-134.200;-321.000
